X_RD,Y_RD,zoneid,groupid
266750,580950,1036,1
266750,581050,1036,1
266750,581150,1036,1
266750,581250,1036,1
266750,581350,1036,1
266750,581450,1036,1
266750,581550,1036,1
266750,581650,1036,1
266750,581750,1036,1
266750,581850,1036,1
266750,581950,1036,1
266750,582050,1036,1
266750,582150,1036,1
266750,582250,1036,1
266750,582350,1036,1
266750,582450,1036,1
266750,582550,1036,1
266750,582650,1036,1
266750,582750,1036,1
266750,582850,1036,1
266750,582950,1036,1
266750,583050,1036,1
266750,583150,1036,1
266750,583250,1036,1
266750,583350,1036,1
266750,583450,1739,1
266750,583550,1739,1
266750,583650,1739,1
266750,583750,1739,1
266750,583850,1739,1
266750,583950,1739,1
266750,584050,1739,1
266750,584150,1739,1
266750,584250,1739,1
266750,584350,1739,1
266750,584450,1739,1
266750,584550,1739,1
266750,584650,1739,1
266750,584750,1739,1
266750,584850,1739,1
266750,584950,1739,1
266750,585050,1739,1
266750,585150,1739,1
266750,585250,1739,1
266750,585350,1739,1
266750,585450,1739,1
266750,585550,1739,1
266750,585650,1739,1
266750,585750,1739,1
266750,585850,1739,1
266750,585950,1739,1
266750,586050,1739,1
266750,586150,1739,1
266750,586250,1739,1
266750,586350,1739,1
266750,586450,1739,1
266750,586550,1739,1
266750,586650,1739,1
266750,586750,1739,1
266750,586850,1739,1
266750,586950,1739,1
266750,587050,1739,1
266750,587150,1739,1
266750,587250,1739,1
266750,587350,1017,1
266750,587450,1017,1
266750,587550,1017,1
266750,587650,1017,1
266750,587750,1017,1
266750,587850,1017,1
266750,587950,2041,1
266750,588050,2041,1
266750,588150,2041,1
266750,588250,2041,1
266750,588350,2041,1
266750,588450,2041,1
266750,588550,2041,1
266750,588650,2041,1
266750,588750,2041,1
266750,588850,2041,1
266750,588950,2041,1
266750,589050,2041,1
266750,589150,2041,1
266750,589250,2041,1
266750,589350,2041,1
266750,589450,2041,1
266750,589550,2041,1
266750,589650,2041,1
266750,589750,2041,1
266750,589850,2041,1
266750,589950,2041,1
266750,590050,2041,1
266750,590150,2041,1
266750,590250,2041,1
266750,590350,2041,1
266750,590450,2041,1
266750,590550,2041,1
266750,590650,2041,1
266750,590750,2014,1
266750,590850,2014,1
266750,590950,2014,1
266750,591050,2014,1
266750,591150,2014,1
266750,591250,2014,1
266750,591350,2014,1
266750,591450,2014,1
266750,591550,2014,1
266850,565550,3311,1
266850,565650,3311,1
266850,565750,3311,1
266850,565850,3311,1
266850,565950,3311,1
266850,566050,3311,1
266850,566150,3321,1
266850,566250,3321,1
266850,566350,3321,1
266850,566450,3321,1
266850,566550,3321,1
266850,566650,3321,1
266850,566750,3321,1
266850,566850,3321,1
266850,566950,3321,1
266850,567050,3321,1
266850,567150,3321,1
266850,567250,3321,1
266850,567350,3321,1
266850,567450,3321,1
266850,567550,3321,1
266850,567650,3321,1
266850,567750,3321,1
266850,567850,3321,1
266850,567950,3321,1
266850,568050,3321,1
266850,568150,3321,1
266850,568250,3321,1
266850,568350,3321,1
266850,568450,3321,1
266850,568550,3321,1
266850,568650,3320,1
266850,568750,3320,1
266850,568850,3320,1
266850,568950,3320,1
266850,569050,3320,1
266850,569150,3320,1
266850,569250,3320,1
266850,569350,3320,1
266850,569450,3320,1
266850,569550,3320,1
266850,569650,3320,1
266850,569750,3320,1
266850,569850,3320,1
266850,569950,3320,1
266850,570050,3320,1
266850,570150,3320,1
266850,570250,3320,1
266850,570350,3320,1
266850,570450,3320,1
266850,570550,3320,1
266850,570650,3320,1
266850,570750,3320,1
266850,570850,3320,1
266850,570950,3320,1
266850,571050,3320,1
266850,571150,1702,1
266850,571250,1702,1
266850,571350,1702,1
266850,571450,1734,1
266850,571550,1734,1
266850,571650,1734,1
266850,571750,1413,1
266850,571850,1413,1
266850,571950,1413,1
266850,572050,1413,1
266850,572150,1413,1
266850,572250,1413,1
266850,572350,1413,1
266850,572450,1704,1
266850,572550,1704,1
266850,572650,1704,1
266850,572750,1704,1
266850,572850,1704,1
266850,572950,1704,1
266850,573050,1704,1
266850,573150,1704,1
266850,573250,1738,1
266850,573350,1738,1
266850,573450,1738,1
266850,573550,1738,1
266850,573650,1738,1
266850,573750,1738,1
266850,573850,1738,1
266850,573950,1738,1
266850,574050,1738,1
266850,574150,1738,1
266850,574250,1738,1
266850,574350,1738,1
266850,574450,1738,1
266850,574550,1738,1
266850,574650,1738,1
266850,574750,1738,1
266850,574850,1738,1
266850,574950,1738,1
266850,575050,1738,1
266850,575150,1738,1
266850,575250,2811,1
266850,575350,2811,1
266850,575450,2811,1
266850,575550,2811,1
266850,575650,3407,1
266850,575750,3407,1
266850,575850,3407,1
266850,575950,3407,1
266850,576050,2811,1
266850,576150,2811,1
266850,576250,2811,1
266850,576350,2811,1
266850,576450,2811,1
266850,576550,2811,1
266850,576650,2811,1
266850,576750,2811,1
266850,576850,3426,1
266850,576950,3426,1
266850,577050,3426,1
266850,577150,3426,1
266850,577250,3426,1
266850,577350,1410,1
266850,577450,1410,1
266850,577550,1410,1
266850,577650,1410,1
266850,577750,1410,1
266850,577850,1410,1
266850,577950,1410,1
266850,578050,1410,1
266850,578150,1410,1
266850,578250,1410,1
266850,578350,1410,1
266850,578450,1410,1
266850,578550,1410,1
266850,578650,1410,1
266850,578750,1706,1
266850,578850,1706,1
266850,578950,1706,1
266850,579050,1706,1
266850,579150,1706,1
266850,579250,1706,1
266850,579350,1706,1
266850,579450,1706,1
266850,579550,1706,1
266850,579650,1706,1
266850,579750,1706,1
266850,579850,1706,1
266850,579950,316,1
266850,580050,316,1
266850,580150,316,1
266850,580250,316,1
266850,580350,316,1
266850,580450,316,1
266850,580550,316,1
266850,580650,316,1
266850,580750,316,1
266850,580850,1036,1
266850,580950,1036,1
266850,581050,1036,1
266850,581150,1036,1
266850,581250,1036,1
266850,581350,1036,1
266850,581450,1036,1
266850,581550,1036,1
266850,581650,1036,1
266850,581750,1036,1
266850,581850,1036,1
266850,581950,1036,1
266850,582050,1036,1
266850,582150,1036,1
266850,582250,1036,1
266850,582350,1036,1
266850,582450,1036,1
266850,582550,1036,1
266850,582650,1036,1
266850,582750,1036,1
266850,582850,1036,1
266850,582950,1036,1
266850,583050,1036,1
266850,583150,1036,1
266850,583250,1036,1
266850,583350,1739,1
266850,583450,1739,1
266850,583550,1739,1
266850,583650,1739,1
266850,583750,1739,1
266850,583850,1739,1
266850,583950,1739,1
266850,584050,1739,1
266850,584150,1739,1
266850,584250,1739,1
266850,584350,1739,1
266850,584450,1739,1
266850,584550,1739,1
266850,584650,1739,1
266850,584750,1739,1
266850,584850,1739,1
266850,584950,1739,1
266850,585050,1739,1
266850,585150,1739,1
266850,585250,1739,1
266850,585350,1739,1
266850,585450,1739,1
266850,585550,1739,1
266850,585650,1739,1
266850,585750,1739,1
266850,585850,1739,1
266850,585950,1739,1
266850,586050,1739,1
266850,586150,1739,1
266850,586250,1739,1
266850,586350,1739,1
266850,586450,1739,1
266850,586550,1739,1
266850,586650,1739,1
266850,586750,1739,1
266850,586850,1739,1
266850,586950,1739,1
266850,587050,1739,1
266850,587150,1739,1
266850,587250,1739,1
266850,587350,1017,1
266850,587450,1017,1
266850,587550,1017,1
266850,587650,1017,1
266850,587750,1017,1
266850,587850,2041,1
266850,587950,2041,1
266850,588050,2041,1
266850,588150,2041,1
266850,588250,2041,1
266850,588350,2041,1
266850,588450,2041,1
266850,588550,2041,1
266850,588650,2041,1
266850,588750,2041,1
266850,588850,2041,1
266850,588950,2041,1
266850,589050,2041,1
266850,589150,2041,1
266850,589250,2041,1
266850,589350,2041,1
266850,589450,2041,1
266850,589550,2041,1
266850,589650,2041,1
266850,589750,2041,1
266850,589850,2041,1
266850,589950,2041,1
266850,590050,2041,1
266850,590150,2041,1
266850,590250,2041,1
266850,590350,2041,1
266850,590450,2041,1
266850,590550,2041,1
266850,590650,2041,1
266850,590750,2014,1
266850,590850,2014,1
266850,590950,2014,1
266850,591050,2014,1
266850,591150,2014,1
266850,591250,2014,1
266850,591350,2014,1
266850,591450,2014,1
266850,591550,611,1
266950,565550,3311,1
266950,565650,3311,1
266950,565750,3311,1
266950,565850,3311,1
266950,565950,3311,1
266950,566050,3311,1
266950,566150,3321,1
266950,566250,3321,1
266950,566350,3321,1
266950,566450,3321,1
266950,566550,3321,1
266950,566650,3321,1
266950,566750,3321,1
266950,566850,3321,1
266950,566950,3321,1
266950,567050,3321,1
266950,567150,3321,1
266950,567250,3321,1
266950,567350,3321,1
266950,567450,3321,1
266950,567550,3321,1
266950,567650,3321,1
266950,567750,3321,1
266950,567850,3321,1
266950,567950,3321,1
266950,568050,3321,1
266950,568150,3321,1
266950,568250,3321,1
266950,568350,3321,1
266950,568450,3321,1
266950,568550,3321,1
266950,568650,3320,1
266950,568750,3320,1
266950,568850,3320,1
266950,568950,3320,1
266950,569050,3320,1
266950,569150,3320,1
266950,569250,3320,1
266950,569350,3320,1
266950,569450,3320,1
266950,569550,3320,1
266950,569650,3320,1
266950,569750,3320,1
266950,569850,3320,1
266950,569950,3320,1
266950,570050,3320,1
266950,570150,3320,1
266950,570250,3320,1
266950,570350,3320,1
266950,570450,3320,1
266950,570550,3320,1
266950,570650,3320,1
266950,570750,3320,1
266950,570850,3320,1
266950,570950,3320,1
266950,571050,3320,1
266950,571150,1702,1
266950,571250,1702,1
266950,571350,1702,1
266950,571450,1734,1
266950,571550,1734,1
266950,571650,1413,1
266950,571750,1413,1
266950,571850,1413,1
266950,571950,1413,1
266950,572050,1413,1
266950,572150,1413,1
266950,572250,1413,1
266950,572350,1413,1
266950,572450,1704,1
266950,572550,1704,1
266950,572650,1704,1
266950,572750,1704,1
266950,572850,1704,1
266950,572950,1704,1
266950,573050,1704,1
266950,573150,1704,1
266950,573250,1738,1
266950,573350,1738,1
266950,573450,1738,1
266950,573550,1738,1
266950,573650,1738,1
266950,573750,1738,1
266950,573850,1738,1
266950,573950,1738,1
266950,574050,1738,1
266950,574150,1738,1
266950,574250,1738,1
266950,574350,1738,1
266950,574450,1738,1
266950,574550,1738,1
266950,574650,1738,1
266950,574750,1738,1
266950,574850,1738,1
266950,574950,1738,1
266950,575050,1738,1
266950,575150,1738,1
266950,575250,2811,1
266950,575350,2811,1
266950,575450,2811,1
266950,575550,2811,1
266950,575650,3407,1
266950,575750,3407,1
266950,575850,3407,1
266950,575950,3407,1
266950,576050,3407,1
266950,576150,3407,1
266950,576250,2811,1
266950,576350,2811,1
266950,576450,2811,1
266950,576550,2811,1
266950,576650,3426,1
266950,576750,3426,1
266950,576850,3426,1
266950,576950,3426,1
266950,577050,3426,1
266950,577150,3426,1
266950,577250,3426,1
266950,577350,3426,1
266950,577450,1410,1
266950,577550,1410,1
266950,577650,1410,1
266950,577750,1410,1
266950,577850,1410,1
266950,577950,1410,1
266950,578050,1410,1
266950,578150,1410,1
266950,578250,1410,1
266950,578350,1410,1
266950,578450,1410,1
266950,578550,1410,1
266950,578650,1410,1
266950,578750,1410,1
266950,578850,1706,1
266950,578950,1706,1
266950,579050,1706,1
266950,579150,1706,1
266950,579250,1706,1
266950,579350,1706,1
266950,579450,1706,1
266950,579550,1706,1
266950,579650,1706,1
266950,579750,1706,1
266950,579850,316,1
266950,579950,316,1
266950,580050,316,1
266950,580150,316,1
266950,580250,316,1
266950,580350,316,1
266950,580450,316,1
266950,580550,316,1
266950,580650,316,1
266950,580750,316,1
266950,580850,316,1
266950,580950,1036,1
266950,581050,1036,1
266950,581150,1036,1
266950,581250,1036,1
266950,581350,1036,1
266950,581450,1036,1
266950,581550,1036,1
266950,581650,1036,1
266950,581750,1036,1
266950,581850,1036,1
266950,581950,1036,1
266950,582050,1036,1
266950,582150,1036,1
266950,582250,1036,1
266950,582350,1036,1
266950,582450,1036,1
266950,582550,1036,1
266950,582650,1036,1
266950,582750,1036,1
266950,582850,1036,1
266950,582950,1036,1
266950,583050,1036,1
266950,583150,1036,1
266950,583250,1036,1
266950,583350,1739,1
266950,583450,1739,1
266950,583550,1739,1
266950,583650,1739,1
266950,583750,1739,1
266950,583850,1739,1
266950,583950,1739,1
266950,584050,1739,1
266950,584150,1739,1
266950,584250,1739,1
266950,584350,1739,1
266950,584450,1739,1
266950,584550,1739,1
266950,584650,1739,1
266950,584750,1739,1
266950,584850,1739,1
266950,584950,1739,1
266950,585050,1739,1
266950,585150,1739,1
266950,585250,1739,1
266950,585350,1739,1
266950,585450,1739,1
266950,585550,1739,1
266950,585650,1739,1
266950,585750,1739,1
266950,585850,1739,1
266950,585950,1739,1
266950,586050,1739,1
266950,586150,1739,1
266950,586250,1739,1
266950,586350,1739,1
266950,586450,1739,1
266950,586550,1739,1
266950,586650,1739,1
266950,586750,1739,1
266950,586850,1739,1
266950,586950,1739,1
266950,587050,1739,1
266950,587150,1739,1
266950,587250,1739,1
266950,587350,1017,1
266950,587450,1017,1
266950,587550,1017,1
266950,587650,1017,1
266950,587750,1017,1
266950,587850,1017,1
266950,587950,2041,1
266950,588050,2041,1
266950,588150,2041,1
266950,588250,2041,1
266950,588350,2041,1
266950,588450,2041,1
266950,588550,2041,1
266950,588650,2041,1
266950,588750,2041,1
266950,588850,2041,1
266950,588950,2041,1
266950,589050,2041,1
266950,589150,2041,1
266950,589250,2041,1
266950,589350,2041,1
266950,589450,2041,1
266950,589550,2041,1
266950,589650,2041,1
266950,589750,2041,1
266950,589850,2041,1
266950,589950,2041,1
266950,590050,2041,1
266950,590150,2041,1
266950,590250,2041,1
266950,590350,2041,1
266950,590450,2041,1
266950,590550,2041,1
266950,590650,2041,1
266950,590750,2014,1
266950,590850,2014,1
266950,590950,2014,1
266950,591050,2014,1
266950,591150,2014,1
266950,591250,2014,1
266950,591350,2014,1
266950,591450,2014,1
266950,591550,611,1
267050,565650,3311,1
267050,565750,3311,1
267050,565850,3311,1
267050,565950,3311,1
267050,566050,3311,1
267050,566150,3321,1
267050,566250,3321,1
267050,566350,3321,1
267050,566450,3321,1
267050,566550,3321,1
267050,566650,3321,1
267050,566750,3321,1
267050,566850,3321,1
267050,566950,3321,1
267050,567050,3321,1
267050,567150,3321,1
267050,567250,3321,1
267050,567350,3321,1
267050,567450,3321,1
267050,567550,3321,1
267050,567650,3321,1
267050,567750,3321,1
267050,567850,3321,1
267050,567950,3321,1
267050,568050,3321,1
267050,568150,3321,1
267050,568250,3321,1
267050,568350,3321,1
267050,568450,3321,1
267050,568550,3320,1
267050,568650,3320,1
267050,568750,3320,1
267050,568850,3320,1
267050,568950,3320,1
267050,569050,3320,1
267050,569150,3320,1
267050,569250,3320,1
267050,569350,3320,1
267050,569450,3320,1
267050,569550,3320,1
267050,569650,3320,1
267050,569750,3320,1
267050,569850,3320,1
267050,569950,3320,1
267050,570050,3320,1
267050,570150,3320,1
267050,570250,3320,1
267050,570350,3320,1
267050,570450,3320,1
267050,570550,3320,1
267050,570650,3320,1
267050,570750,3320,1
267050,570850,3320,1
267050,570950,3320,1
267050,571050,3320,1
267050,571150,1702,1
267050,571250,1702,1
267050,571350,1702,1
267050,571450,1702,1
267050,571550,1734,1
267050,571650,1413,1
267050,571750,1413,1
267050,571850,1413,1
267050,571950,1413,1
267050,572050,1413,1
267050,572150,1413,1
267050,572250,1413,1
267050,572350,1413,1
267050,572450,1704,1
267050,572550,1704,1
267050,572650,1704,1
267050,572750,1704,1
267050,572850,1704,1
267050,572950,1704,1
267050,573050,1704,1
267050,573150,1738,1
267050,573250,1738,1
267050,573350,1738,1
267050,573450,1738,1
267050,573550,1738,1
267050,573650,1738,1
267050,573750,1738,1
267050,573850,1738,1
267050,573950,1738,1
267050,574050,1738,1
267050,574150,1738,1
267050,574250,1738,1
267050,574350,1738,1
267050,574450,1738,1
267050,574550,1738,1
267050,574650,1738,1
267050,574750,1738,1
267050,574850,1738,1
267050,574950,1738,1
267050,575050,1738,1
267050,575150,1738,1
267050,575250,2811,1
267050,575350,2811,1
267050,575450,2811,1
267050,575550,2811,1
267050,575650,2811,1
267050,575750,3407,1
267050,575850,3407,1
267050,575950,3407,1
267050,576050,3407,1
267050,576150,3407,1
267050,576250,3407,1
267050,576350,2811,1
267050,576450,2811,1
267050,576550,2811,1
267050,576650,3426,1
267050,576750,3426,1
267050,576850,3426,1
267050,576950,3426,1
267050,577050,3426,1
267050,577150,3426,1
267050,577250,3426,1
267050,577350,3426,1
267050,577450,3426,1
267050,577550,1410,1
267050,577650,1410,1
267050,577750,1410,1
267050,577850,1410,1
267050,577950,1410,1
267050,578050,1410,1
267050,578150,1410,1
267050,578250,1410,1
267050,578350,1410,1
267050,578450,1410,1
267050,578550,1410,1
267050,578650,1410,1
267050,578750,1410,1
267050,578850,1706,1
267050,578950,1706,1
267050,579050,1706,1
267050,579150,1706,1
267050,579250,1706,1
267050,579350,1706,1
267050,579450,1706,1
267050,579550,1706,1
267050,579650,1706,1
267050,579750,316,1
267050,579850,316,1
267050,579950,316,1
267050,580050,316,1
267050,580150,316,1
267050,580250,316,1
267050,580350,316,1
267050,580450,316,1
267050,580550,316,1
267050,580650,316,1
267050,580750,316,1
267050,580850,316,1
267050,580950,316,1
267050,581050,316,1
267050,581150,316,1
267050,581250,1036,1
267050,581350,1036,1
267050,581450,1036,1
267050,581550,1036,1
267050,581650,1036,1
267050,581750,1036,1
267050,581850,1036,1
267050,581950,1036,1
267050,582050,1036,1
267050,582150,1036,1
267050,582250,1036,1
267050,582350,1036,1
267050,582450,1036,1
267050,582550,1036,1
267050,582650,1036,1
267050,582750,1036,1
267050,582850,1036,1
267050,582950,1036,1
267050,583050,1036,1
267050,583150,1036,1
267050,583250,1036,1
267050,583350,1739,1
267050,583450,1739,1
267050,583550,1739,1
267050,583650,1739,1
267050,583750,1739,1
267050,583850,1739,1
267050,583950,1739,1
267050,584050,1739,1
267050,584150,1739,1
267050,584250,1739,1
267050,584350,1739,1
267050,584450,1739,1
267050,584550,1739,1
267050,584650,1739,1
267050,584750,1739,1
267050,584850,1739,1
267050,584950,1739,1
267050,585050,1739,1
267050,585150,1739,1
267050,585250,1739,1
267050,585350,1739,1
267050,585450,1739,1
267050,585550,1739,1
267050,585650,1739,1
267050,585750,1739,1
267050,585850,1739,1
267050,585950,1739,1
267050,586050,1739,1
267050,586150,1739,1
267050,586250,1739,1
267050,586350,1739,1
267050,586450,1739,1
267050,586550,1739,1
267050,586650,1739,1
267050,586750,1739,1
267050,586850,1739,1
267050,586950,1739,1
267050,587050,1739,1
267050,587150,1739,1
267050,587250,1739,1
267050,587350,1017,1
267050,587450,1017,1
267050,587550,1017,1
267050,587650,1017,1
267050,587750,1017,1
267050,587850,1017,1
267050,587950,2041,1
267050,588050,2041,1
267050,588150,2041,1
267050,588250,2041,1
267050,588350,2041,1
267050,588450,2041,1
267050,588550,2041,1
267050,588650,2041,1
267050,588750,2041,1
267050,588850,2041,1
267050,588950,2041,1
267050,589050,2041,1
267050,589150,2041,1
267050,589250,2041,1
267050,589350,2041,1
267050,589450,2041,1
267050,589550,2041,1
267050,589650,2041,1
267050,589750,2041,1
267050,589850,2041,1
267050,589950,2041,1
267050,590050,2041,1
267050,590150,2041,1
267050,590250,2041,1
267050,590350,2041,1
267050,590450,2041,1
267050,590550,2041,1
267050,590650,2041,1
267050,590750,2015,1
267050,590850,2015,1
267050,590950,2014,1
267050,591050,2014,1
267050,591150,2014,1
267050,591250,2014,1
267050,591350,2014,1
267050,591450,2014,1
267050,591550,611,1
267150,565650,3311,1
267150,565750,3311,1
267150,565850,3311,1
267150,565950,3311,1
267150,566050,3311,1
267150,566150,3321,1
267150,566250,3321,1
267150,566350,3321,1
267150,566450,3321,1
267150,566550,3321,1
267150,566650,3321,1
267150,566750,3321,1
267150,566850,3321,1
267150,566950,3321,1
267150,567050,3321,1
267150,567150,3321,1
267150,567250,3321,1
267150,567350,3321,1
267150,567450,3321,1
267150,567550,3321,1
267150,567650,3321,1
267150,567750,3321,1
267150,567850,3321,1
267150,567950,3321,1
267150,568050,3321,1
267150,568150,3321,1
267150,568250,3321,1
267150,568350,3321,1
267150,568450,3321,1
267150,568550,3320,1
267150,568650,3320,1
267150,568750,3320,1
267150,568850,3320,1
267150,568950,3320,1
267150,569050,3320,1
267150,569150,3320,1
267150,569250,3320,1
267150,569350,3320,1
267150,569450,3320,1
267150,569550,3320,1
267150,569650,3320,1
267150,569750,3320,1
267150,569850,3320,1
267150,569950,3320,1
267150,570050,3320,1
267150,570150,3320,1
267150,570250,3320,1
267150,570350,3320,1
267150,570450,3320,1
267150,570550,3320,1
267150,570650,3320,1
267150,570750,3320,1
267150,570850,3320,1
267150,570950,3320,1
267150,571050,3320,1
267150,571150,1702,1
267150,571250,1702,1
267150,571350,1702,1
267150,571450,1702,1
267150,571550,1413,1
267150,571650,1413,1
267150,571750,1413,1
267150,571850,1413,1
267150,571950,1413,1
267150,572050,1413,1
267150,572150,1413,1
267150,572250,1413,1
267150,572350,1413,1
267150,572450,1704,1
267150,572550,1704,1
267150,572650,1704,1
267150,572750,1704,1
267150,572850,1704,1
267150,572950,1704,1
267150,573050,1704,1
267150,573150,1738,1
267150,573250,1738,1
267150,573350,1738,1
267150,573450,1738,1
267150,573550,1738,1
267150,573650,1738,1
267150,573750,1738,1
267150,573850,1738,1
267150,573950,1738,1
267150,574050,1738,1
267150,574150,1738,1
267150,574250,1738,1
267150,574350,1738,1
267150,574450,1738,1
267150,574550,1738,1
267150,574650,1738,1
267150,574750,1738,1
267150,574850,1738,1
267150,574950,1738,1
267150,575050,1738,1
267150,575150,1738,1
267150,575250,2811,1
267150,575350,2811,1
267150,575450,2811,1
267150,575550,2811,1
267150,575650,2811,1
267150,575750,2811,1
267150,575850,3407,1
267150,575950,3407,1
267150,576050,3407,1
267150,576150,3407,1
267150,576250,3407,1
267150,576350,3407,1
267150,576450,3426,1
267150,576550,3426,1
267150,576650,3426,1
267150,576750,3426,1
267150,576850,3426,1
267150,576950,3426,1
267150,577050,3426,1
267150,577150,3426,1
267150,577250,3426,1
267150,577350,3426,1
267150,577450,3426,1
267150,577550,1410,1
267150,577650,1410,1
267150,577750,1410,1
267150,577850,1410,1
267150,577950,1410,1
267150,578050,1410,1
267150,578150,1410,1
267150,578250,1410,1
267150,578350,1410,1
267150,578450,1410,1
267150,578550,1410,1
267150,578650,1410,1
267150,578750,1410,1
267150,578850,1706,1
267150,578950,1706,1
267150,579050,1706,1
267150,579150,1706,1
267150,579250,1706,1
267150,579350,1706,1
267150,579450,1706,1
267150,579550,1706,1
267150,579650,316,1
267150,579750,316,1
267150,579850,316,1
267150,579950,316,1
267150,580050,316,1
267150,580150,316,1
267150,580250,316,1
267150,580350,316,1
267150,580450,316,1
267150,580550,316,1
267150,580650,316,1
267150,580750,316,1
267150,580850,316,1
267150,580950,316,1
267150,581050,316,1
267150,581150,316,1
267150,581250,316,1
267150,581350,1036,1
267150,581450,1036,1
267150,581550,1036,1
267150,581650,1036,1
267150,581750,1036,1
267150,581850,1036,1
267150,581950,1036,1
267150,582050,1036,1
267150,582150,1036,1
267150,582250,1036,1
267150,582350,1036,1
267150,582450,1036,1
267150,582550,1036,1
267150,582650,1036,1
267150,582750,1036,1
267150,582850,1036,1
267150,582950,1036,1
267150,583050,1036,1
267150,583150,1036,1
267150,583250,1036,1
267150,583350,1036,1
267150,583450,1036,1
267150,583550,1739,1
267150,583650,1739,1
267150,583750,1739,1
267150,583850,1739,1
267150,583950,1739,1
267150,584050,1739,1
267150,584150,1739,1
267150,584250,1739,1
267150,584350,1739,1
267150,584450,1739,1
267150,584550,1739,1
267150,584650,1739,1
267150,584750,1739,1
267150,584850,1739,1
267150,584950,1739,1
267150,585050,1739,1
267150,585150,1739,1
267150,585250,1739,1
267150,585350,1739,1
267150,585450,1739,1
267150,585550,1739,1
267150,585650,1739,1
267150,585750,1739,1
267150,585850,1739,1
267150,585950,1739,1
267150,586050,1739,1
267150,586150,1739,1
267150,586250,1739,1
267150,586350,1739,1
267150,586450,1739,1
267150,586550,1739,1
267150,586650,1739,1
267150,586750,1739,1
267150,586850,1739,1
267150,586950,1739,1
267150,587050,1739,1
267150,587150,1739,1
267150,587250,1739,1
267150,587350,1017,1
267150,587450,1017,1
267150,587550,1017,1
267150,587650,1017,1
267150,587750,1017,1
267150,587850,1017,1
267150,587950,1017,1
267150,588050,2041,1
267150,588150,2041,1
267150,588250,2041,1
267150,588350,2041,1
267150,588450,2041,1
267150,588550,2041,1
267150,588650,2041,1
267150,588750,2041,1
267150,588850,2041,1
267150,588950,2041,1
267150,589050,2041,1
267150,589150,2041,1
267150,589250,2041,1
267150,589350,2041,1
267150,589450,1017,1
267150,589550,1017,1
267150,589650,1017,1
267150,589750,2041,1
267150,589850,2041,1
267150,589950,2041,1
267150,590050,2041,1
267150,590150,2041,1
267150,590250,2041,1
267150,590350,2041,1
267150,590450,2041,1
267150,590550,2041,1
267150,590650,2041,1
267150,590750,2015,1
267150,590850,2015,1
267150,590950,2015,1
267150,591050,2014,1
267150,591150,2014,1
267150,591250,2014,1
267150,591350,2014,1
267150,591450,2014,1
267150,591550,2014,1
267150,591650,2014,1
267250,565650,3311,1
267250,565750,3311,1
267250,565850,3311,1
267250,565950,3311,1
267250,566050,3311,1
267250,566150,3321,1
267250,566250,3321,1
267250,566350,3321,1
267250,566450,3321,1
267250,566550,3321,1
267250,566650,3321,1
267250,566750,3321,1
267250,566850,3321,1
267250,566950,3321,1
267250,567050,3321,1
267250,567150,3321,1
267250,567250,3321,1
267250,567350,3321,1
267250,567450,3321,1
267250,567550,3321,1
267250,567650,3321,1
267250,567750,3321,1
267250,567850,3321,1
267250,567950,3321,1
267250,568050,3321,1
267250,568150,3321,1
267250,568250,3321,1
267250,568350,3321,1
267250,568450,3321,1
267250,568550,3321,1
267250,568650,3320,1
267250,568750,3320,1
267250,568850,3320,1
267250,568950,3320,1
267250,569050,3320,1
267250,569150,3320,1
267250,569250,3320,1
267250,569350,3320,1
267250,569450,3320,1
267250,569550,3320,1
267250,569650,3320,1
267250,569750,3320,1
267250,569850,3320,1
267250,569950,3320,1
267250,570050,3320,1
267250,570150,3320,1
267250,570250,3320,1
267250,570350,3320,1
267250,570450,3320,1
267250,570550,3320,1
267250,570650,3320,1
267250,570750,3320,1
267250,570850,3320,1
267250,570950,3320,1
267250,571050,3320,1
267250,571150,1702,1
267250,571250,1702,1
267250,571350,1702,1
267250,571450,1702,1
267250,571550,1413,1
267250,571650,1413,1
267250,571750,1413,1
267250,571850,1413,1
267250,571950,1413,1
267250,572050,1413,1
267250,572150,1413,1
267250,572250,1413,1
267250,572350,1704,1
267250,572450,1704,1
267250,572550,1704,1
267250,572650,1704,1
267250,572750,1704,1
267250,572850,1704,1
267250,572950,1704,1
267250,573050,1704,1
267250,573150,1738,1
267250,573250,1738,1
267250,573350,1738,1
267250,573450,1738,1
267250,573550,1738,1
267250,573650,1738,1
267250,573750,1738,1
267250,573850,1738,1
267250,573950,1738,1
267250,574050,1738,1
267250,574150,1738,1
267250,574250,1738,1
267250,574350,1738,1
267250,574450,1738,1
267250,574550,1738,1
267250,574650,1738,1
267250,574750,1738,1
267250,574850,1738,1
267250,574950,1738,1
267250,575050,1738,1
267250,575150,1738,1
267250,575250,2811,1
267250,575350,2811,1
267250,575450,2811,1
267250,575550,2811,1
267250,575650,2811,1
267250,575750,2811,1
267250,575850,3407,1
267250,575950,3407,1
267250,576050,3407,1
267250,576150,3407,1
267250,576250,3407,1
267250,576350,3407,1
267250,576450,3407,1
267250,576550,3426,1
267250,576650,3426,1
267250,576750,3426,1
267250,576850,3426,1
267250,576950,3426,1
267250,577050,3426,1
267250,577150,3426,1
267250,577250,3426,1
267250,577350,3426,1
267250,577450,3426,1
267250,577550,3426,1
267250,577650,1410,1
267250,577750,1410,1
267250,577850,1410,1
267250,577950,1410,1
267250,578050,1410,1
