Zone,T,a0,a1,b0,b1,M1,M2,d,f2,f3,phiS2S_1,phi_S2S_2,Sa_low,Sa_high,Afmin,Afmax
1704,0.6,0.89530545,0,0,0,4.5,4.5,0,-0.039438145,0.1,0.3,0.31400125,0.027863097,0.27863097,0.25,2.448062
1704,0.7,0.83167667,0,0,0,4.5,4.5,0,0.057912104,0.1,0.3,0.36028116,0.02739425,0.2739425,0.25,2.5088736
1704,0.85,0.93267753,0,0,0,4.5,4.5,0,0.084476887,0.1,0.27225873,0.3309592,0.023499381,0.23499381,0.25,2.8332072
1704,1,0.77529953,0,0,0,4.5,4.5,0,0.054916408,0.05,0.2490378,0.29464354,0.015943678,0.15943678,0.25,2.3947559
1704,1.5,0.65589904,0,0,0,4.5,4.5,0,0.041408424,0.05,0.1911044,0.1911044,0.009236815,0.092368151,0.25,2.073683
1704,2,0.94198203,0,0,0,4.5,4.5,0,0.039809972,0.05,0.15,0.15,0.00530524,0.053052399,0.25,2.7410798
1704,2.5,0.62613437,0,0,0,4.5,4.5,0,-0.006804591,0.05,0.15,0.15,0.003292115,0.032921148,0.25,1.8703661
1704,3,0.58384741,0,0,0,4.5,4.5,0,-0.02088999,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.7929227
1704,4,0.76775641,0,0,0,4.5,4.5,0,0.049526254,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.2722594
1704,5,0.85508113,0,0,0,4.5,4.5,0,0.10975005,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5971265
1704,-10,0.63927279,0.057582549,0.66702835,-0.15341607,3.7000004,4.5,-0.038918498,0.002205789,0.05,0.3,0.3,0.05,0.5,0.25,2.3989655
1706,0.01,0.14361626,0.14221365,0.91452418,-0.21879234,4.03,4.5,0,-0.2794499,0.035,0.32650137,0.27002438,0.001498438,0.014984381,0.25,2.066201
1706,0.025,-0.009879549,0.1785779,0.92542897,-0.22097507,4.44,4.5,0,-0.30024423,0.02,0.33269845,0.28998462,0.001332635,0.013326352,0.25,2.056371
1706,0.05,-0.28936261,0.16281973,0.73561212,-0.16243341,4.5,4.5,0,-0.30539871,0.02,0.4551518,0.33753042,0.000945838,0.009458383,0.25,1.457766
1706,0.075,-0.061238657,0.080506719,0.29482804,-0.034972676,4.5720773,4.5,0,-0.32731678,0.035,0.41635608,0.38756299,0.001763416,0.017634161,0.25,1.3074365
1706,0.1,0.39649473,-0.009872597,0.241272,-0.019427321,4.612301,4.5,0,-0.39326724,0.05,0.36322608,0.39769446,0.005771484,0.057714844,0.25,1.4271929
1706,0.125,0.55068324,-0.030448735,0.19295794,-0.023339339,4.5839523,4.5,0,-0.47116234,0.1,0.34536442,0.39912736,0.011780198,0.11780198,0.25,1.5306446
1706,0.15,0.82262285,-0.066477403,0.25069228,-0.04560411,4.5305809,4.5,0,-0.50829832,0.1,0.34110073,0.37838018,0.017668795,0.17668795,0.25,1.7334083
1706,0.175,0.96363363,-0.076144765,0.25787762,-0.052296597,4.4992635,4.5,0,-0.50870953,0.1,0.35433043,0.35990557,0.024193101,0.24193101,0.25,1.9184418
1706,0.2,1.0424762,-0.077198717,0.24186574,-0.051920996,4.4921875,4.5,0,-0.48462836,0.1,0.36013928,0.3476435,0.03085885,0.3085885,0.25,2.0668729
1706,0.25,1.0793998,-0.065504474,0.196327,-0.044699438,4.4935937,4.5,0,-0.39097679,0.1,0.34327747,0.33292471,0.03588812,0.3588812,0.25,2.2499878
1706,0.3,0.90181162,0,0,0,4.5,4.5,0,-0.24294298,0.1,0.32196651,0.32780315,0.038374068,0.38374068,0.25,2.4636715
1706,0.4,0.9329968,0,0,0,4.5,4.5,0,-0.12456742,0.1,0.3,0.30805118,0.036789193,0.36789193,0.25,2.541977
1706,0.5,0.87647186,0,0,0,4.5,4.5,0,-0.052184451,0.1,0.3,0.30967803,0.031420409,0.31420409,0.25,2.4023692
1706,0.6,0.89955698,0,0,0,4.5,4.5,0,-0.013092111,0.1,0.3,0.3,0.027863097,0.27863097,0.25,2.4585068
1706,0.7,0.97631421,0,0,0,4.5,4.5,0,-0.004601706,0.1,0.3,0.3,0.02739425,0.2739425,0.25,2.6546514
1706,0.85,1.0133961,0,0,0,4.5,4.5,0,0.010504127,0.1,0.27225873,0.27225873,0.023499381,0.23499381,0.25,2.792149
1706,1,0.89980083,0,0,0,4.5,4.5,0,0.040699997,0.05,0.2490378,0.28431529,0.015943678,0.15943678,0.25,2.6382613
1706,1.5,0.73032132,0,0,0,4.5,4.5,0,0.063471434,0.05,0.1911044,0.21855385,0.009236815,0.092368151,0.25,2.3222693
1706,2,1.0041548,0,0,0,4.5,4.5,0,0.063814277,0.05,0.15,0.15,0.00530524,0.053052399,0.25,3.0165122
1706,2.5,0.71032497,0,0,0,4.5,4.5,0,0.018316384,0.05,0.15,0.15,0.003292115,0.032921148,0.25,2.0888107
1706,3,0.63068378,0,0,0,4.5,4.5,0,-0.012715792,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.8788945
1706,4,0.76289974,0,0,0,4.5,4.5,0,0.040135933,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.2326624
1706,5,0.85842515,0,0,0,4.5,4.5,0,0.10570505,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5814564
1706,-10,0.73060633,0.051505762,0.6437241,-0.13825675,4.0999999,4.5,-0.057878361,0.000656162,0.05,0.3,0.3,0.05,0.5,0.25,2.5637967
1714,0.01,0.24802231,0.13560107,0.87315261,-0.22334303,4.03,4.5,0,-0.32790536,0.035,0.37952833,0.29390776,0.001498438,0.014984381,0.25,2.2322565
1714,0.025,0.092120625,0.17270481,0.89296505,-0.22714961,4.44,4.5,0,-0.33387506,0.02,0.38710441,0.31236898,0.001332635,0.013326352,0.25,2.2230025
1714,0.05,-0.21183131,0.17031559,0.66708138,-0.15691743,4.5300782,4.5,0,-0.32333995,0.02,0.46953936,0.36556504,0.000945838,0.009458383,0.25,1.6243458
1714,0.075,-0.084611148,0.11782322,0.18112111,-0.011623635,4.9045476,4.5,0,-0.32756404,0.035,0.42907447,0.43821595,0.001763416,0.017634161,0.25,1.4880733
1714,0.1,0.29792932,0.047412127,0.054845913,0.027660916,5.5458762,4.5,0,-0.3741945,0.05,0.42437868,0.47543562,0.005771484,0.057714844,0.25,1.6351019
1714,0.125,0.3948836,0.038950728,0.00025398,0.021548023,5.9647576,4.5,0,-0.42878499,0.1,0.4823095,0.49220469,0.011780198,0.11780198,0.25,1.7403113
1714,0.15,0.59627486,0.02191198,0.008505304,0.0113115,5.7070767,4.5,0,-0.43404793,0.1,0.4918,0.48600663,0.017668795,0.17668795,0.25,1.9851403
1714,0.175,0.65889332,0.024616788,0.024864572,0.000210606,5.0913282,4.5,0,-0.40155936,0.1,0.49056758,0.45849448,0.024193101,0.24193101,0.25,2.1369953
1714,0.2,0.73292529,0.015428712,0.052407893,-0.014036306,4.6690979,4.5,0,-0.37042127,0.1,0.4895,0.45794158,0.03085885,0.3085885,0.25,2.2162568
1714,0.25,0.83124311,0.001531277,0.054573999,-0.012528894,4.5274038,4.5,0,-0.31833483,0.1,0.4712,0.44453814,0.03588812,0.3588812,0.25,2.3100913
1714,0.3,0.82855203,0,0,0,4.5,4.5,0,-0.25642223,0.1,0.45282826,0.42509667,0.038374068,0.38374068,0.25,2.2896164
1714,0.4,0.91014805,0,0,0,4.5,4.5,0,-0.22152883,0.1,0.42664825,0.31077664,0.036789193,0.36789193,0.25,2.4844489
1714,0.5,0.95111687,0,0,0,4.5,4.5,0,-0.16862702,0.1,0.3700827,0.3,0.031420409,0.31420409,0.25,2.5884617
1714,0.6,0.93119889,0,0,0,4.5,4.5,0,-0.083481331,0.1,0.31787308,0.30118437,0.027863097,0.27863097,0.25,2.5375042
1714,0.7,1.0149672,0,0,0,4.5,4.5,0,-0.019605759,0.1,0.32381965,0.33476459,0.02739425,0.2739425,0.25,2.7592627
1714,0.85,1.0022238,0,0,0,4.5,4.5,0,7.45E-05,0.1,0.27225873,0.31312057,0.023499381,0.23499381,0.25,2.7245839
1714,1,0.81245928,0,0,0,4.5,4.5,0,-0.005151679,0.05,0.2490378,0.29443876,0.015943678,0.15943678,0.25,2.2534413
1714,1.5,0.58598042,0,0,0,4.5,4.5,0,0.001725512,0.05,0.1911044,0.1911044,0.009236815,0.092368151,0.25,1.8021177
1714,2,0.97617506,0,0,0,4.5,4.5,0,0.005705374,0.05,0.15,0.15,0.00530524,0.053052399,0.25,2.6771502
1714,2.5,0.64078786,0,0,0,4.5,4.5,0,-0.047943262,0.05,0.15,0.15,0.003292115,0.032921148,0.25,1.8979735
1714,3,0.55925497,0,0,0,4.5,4.5,0,-0.081978797,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.7493665
1714,4,0.7142957,0,0,0,4.5,4.5,0,-0.009499542,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.0427473
1714,5,0.8694655,0,0,0,4.5,4.5,0,0.07546428,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5419751
1714,-10,0.80849019,0.033505126,0.43605237,-0.11183061,4.4,4.5,-0.068432003,-0.013720143,0.05,0.3,0.3,0.05,0.5,0.25,2.5744795
1730,0.01,0.17098116,0.1481828,0.93918148,-0.22452411,4.03,4.5,0,-0.30907578,0.035,0.38780094,0.31416208,0.001498438,0.014984381,0.25,2.1760202
1730,0.025,0.034206831,0.18076217,0.93979866,-0.22265394,4.44,4.5,0,-0.32374686,0.02,0.39431745,0.33196818,0.001332635,0.013326352,0.25,2.1683054
1730,0.05,-0.26894933,0.17345282,0.61963067,-0.12565909,4.6769652,4.5,0,-0.31796555,0.02,0.4775,0.3705015,0.000945838,0.009458383,0.25,1.5540099
1730,0.075,-0.15112532,0.11419737,0.13655969,0.010512649,5.1532724,4.5,0,-0.32256887,0.035,0.47853421,0.42953114,0.001763416,0.017634161,0.25,1.371805
1730,0.1,0.204651,0.048330442,0.012795168,0.043004069,5.667957,4.5,0,-0.36942933,0.05,0.42943177,0.44402443,0.005771484,0.057714844,0.25,1.495097
1730,0.125,0.3378798,0.034345261,-0.025379415,0.03671113,6.0073349,4.5,0,-0.43639913,0.1,0.42267838,0.45472766,0.011780198,0.11780198,0.25,1.6131657
1730,0.15,0.6675526,-0.01599592,0.024389716,0.017844984,5.9697777,4.5,0,-0.47497822,0.1,0.42091289,0.44760276,0.017668795,0.17668795,0.25,1.8252756
1730,0.175,0.85548317,-0.040318973,0.073860134,-0.001392092,5.6022807,4.5,0,-0.48400352,0.1,0.42234038,0.43585287,0.024193101,0.24193101,0.25,1.9938418
1730,0.2,0.97889585,-0.05381954,0.11625411,-0.017049115,5.2679687,4.5,0,-0.47290812,0.1,0.41627993,0.42533666,0.03085885,0.3085885,0.25,2.1344044
1730,0.25,1.0501526,-0.046436021,0.11182723,-0.020391756,5.106875,4.5,0,-0.40220895,0.1,0.39801884,0.39835676,0.03588812,0.3588812,0.25,2.3625523
1730,0.3,0.9361255,0,0,0,4.5,4.5,0,-0.28058782,0.1,0.38945069,0.38007947,0.038374068,0.38374068,0.25,2.549617
1730,0.4,0.96737797,0,0,0,4.5,4.5,0,-0.18310396,0.1,0.37842966,0.34913954,0.036789193,0.36789193,0.25,2.6308254
1730,0.5,0.98342845,0,0,0,4.5,4.5,0,-0.12422962,0.1,0.35669425,0.33105921,0.031420409,0.31420409,0.25,2.6735022
1730,0.6,0.97302669,0,0,0,4.5,4.5,0,-0.080404482,0.1,0.32925067,0.32045704,0.027863097,0.27863097,0.25,2.6458953
1730,0.7,1.0551878,0,0,0,4.5,4.5,0,-0.048600875,0.1,0.31698383,0.31348881,0.02739425,0.2739425,0.25,2.8724881
1730,0.85,1.0062121,0,0,0,4.5,4.5,0,-0.010555593,0.1,0.27225873,0.30834101,0.023499381,0.23499381,0.25,2.7352175
1730,1,0.85212349,0,0,0,4.5,4.5,0,0.019273956,0.05,0.2505905,0.31135673,0.015943678,0.15943678,0.25,2.4266509
1730,1.5,0.63064059,0,0,0,4.5,4.5,0,0.028289816,0.05,0.1911044,0.20637508,0.009236815,0.092368151,0.25,1.9754679
1730,2,0.98406306,0,0,0,4.5,4.5,0,0.026343263,0.05,0.15,0.15,0.00530524,0.053052399,0.25,2.7954181
1730,2.5,0.66798412,0,0,0,4.5,4.5,0,-0.020085101,0.05,0.15,0.15,0.003292115,0.032921148,0.25,1.9503009
1730,3,0.57968827,0,0,0,4.5,4.5,0,-0.057794607,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.7854802
1730,4,0.72493671,0,0,0,4.5,4.5,0,-0.001190996,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.0646004
1730,5,0.86615568,0,0,0,4.5,4.5,0,0.07791727,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5514742
1730,-10,0.7512812,0.054824217,0.90986628,-0.19937604,3.7201633,4.5,-0.047663547,-0.010498997,0.05,0.3,0.3,0.05,0.5,0.25,2.6531323
1731,0.01,0.17569442,0.14228544,0.80501722,-0.18800599,4.03,4.5,0,-0.2714822,0.035,0.34746596,0.29532724,0.001498438,0.014984381,0.25,2.1341527
1731,0.025,0.034417474,0.17554157,0.83011476,-0.19418285,4.44,4.5,0,-0.29605627,0.02,0.34912736,0.31474948,0.001332635,0.013326352,0.25,2.1228831
1731,0.05,-0.25200368,0.17378899,0.44743095,-0.082949166,4.8789774,4.5,0,-0.28562634,0.02,0.45974764,0.40044669,0.000945838,0.009458383,0.25,1.5827395
1731,0.075,-0.15303674,0.12989855,0.020514869,0.037151149,5.6443331,4.5,0,-0.26506357,0.035,0.44916838,0.47427998,0.001763416,0.017634161,0.25,1.460113
1731,0.1,0.18508918,0.058843753,-0.024783884,0.044484298,6.1343483,4.5,0,-0.29335682,0.05,0.41930917,0.46001447,0.005771484,0.057714844,0.25,1.5306291
1731,0.125,0.40123043,0.021016388,0.01143631,0.023829812,5.840954,4.5,0,-0.36436464,0.1,0.41010492,0.45587064,0.011780198,0.11780198,0.25,1.6274471
1731,0.15,0.73087643,-0.03782082,0.1384134,-0.015099205,5.1534108,4.5,0,-0.41338906,0.1,0.37529614,0.4205605,0.017668795,0.17668795,0.25,1.7783662
1731,0.175,0.89422055,-0.056258714,0.18560479,-0.033477403,4.8105831,4.5,0,-0.42664306,0.1,0.37352335,0.38352647,0.024193101,0.24193101,0.25,1.941638
1731,0.2,0.96322457,-0.061150691,0.14840833,-0.026974805,4.9202274,4.5,0,-0.39481906,0.1,0.38260608,0.35670971,0.03085885,0.3085885,0.25,2.0391408
1731,0.25,0.93421747,-0.031000915,0.10529927,-0.020180487,5.0467188,4.5,0,-0.30811169,0.1,0.37053989,0.32141333,0.03588812,0.3588812,0.25,2.2412889
1731,0.3,0.8839111,0,0,0,4.5,4.5,0,-0.21955508,0.1,0.34956598,0.30182242,0.038374068,0.38374068,0.25,2.4199855
1731,0.4,0.94530348,0,0,0,4.5,4.5,0,-0.1468942,0.1,0.33850903,0.3,0.036789193,0.36789193,0.25,2.5734136
1731,0.5,0.93704386,0,0,0,4.5,4.5,0,-0.088872308,0.1,0.32058528,0.3,0.031420409,0.31420409,0.25,2.5523528
1731,0.6,0.95925272,0,0,0,4.5,4.5,0,-0.052301813,0.1,0.31179706,0.3,0.027863097,0.27863097,0.25,2.6097153
1731,0.7,0.9748393,0,0,0,4.5,4.5,0,-0.012592589,0.1,0.3,0.3,0.02739425,0.2739425,0.25,2.6507345
1731,0.85,0.93549333,0,0,0,4.5,4.5,0,0.036714896,0.1,0.28888702,0.29826749,0.023499381,0.23499381,0.25,2.6708168
1731,1,0.89734591,0,0,0,4.5,4.5,0,0.06662074,0.05,0.2490378,0.30836482,0.015943678,0.15943678,0.25,2.752335
1731,1.5,0.87514834,0,0,0,4.5,4.5,0,0.072925577,0.05,0.1911044,0.22196527,0.009236815,0.092368151,0.25,2.7215014
1731,2,0.81298125,0,0,0,4.5,4.5,0,0.064258152,0.05,0.16170445,0.18346882,0.00530524,0.053052399,0.25,2.492725
1731,2.5,0.73508417,0,0,0,4.5,4.5,0,0.050806777,0.05,0.16197065,0.18285176,0.003292115,0.032921148,0.25,2.2433107
1731,3,0.78376632,0,0,0,4.5,4.5,0,0.050474466,0.05,0.16548735,0.17797277,0.002011328,0.020113282,0.25,2.329897
1731,4,0.83660171,0,0,0,4.5,4.5,0,0.01233851,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.3367273
1731,5,0.77016388,0,0,0,4.5,4.5,0,-0.069693358,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.1601195
1731,-10,0.66560871,0.070712029,0.79603172,-0.1632477,3.6999996,4.5,-0.040418228,0.001144978,0.05,0.3,0.3,0.05,0.5,0.25,2.5990063
1734,0.01,0.21479067,0.12388941,0.69274912,-0.16055981,4.03,4.5,0,-0.30553748,0.035,0.34999724,0.27183041,0.001498438,0.014984381,0.25,2.0582248
1734,0.025,0.075360944,0.15876642,0.73416239,-0.16988314,4.44,4.5,0,-0.32238917,0.02,0.35127239,0.28938458,0.001332635,0.013326352,0.25,2.0648207
1734,0.05,-0.12665454,0.13652676,0.39174368,-0.068495063,4.7348008,4.5,0,-0.32244992,0.02,0.45736185,0.35468402,0.000945838,0.009458383,0.25,1.5402425
1734,0.075,-0.035945637,0.11158082,-0.029142974,0.053219033,5.5302833,4.5,0,-0.31878226,0.035,0.41214791,0.42048881,0.001763416,0.017634161,0.25,1.5228715
1734,0.1,0.19784144,0.071644859,-0.092960145,0.062541163,6.6535111,4.5,0,-0.33591771,0.05,0.42114667,0.43503616,0.005771484,0.057714844,0.25,1.6337366
1734,0.125,0.22542281,0.075946763,-0.090550469,0.044903873,7.4672086,4.5,0,-0.36887636,0.1,0.41338212,0.43885912,0.011780198,0.11780198,0.25,1.7093604
1734,0.15,0.49499701,0.033300953,-0.055932161,0.033060208,7.4977391,4.5,0,-0.38140511,0.1,0.39923721,0.42186017,0.017668795,0.17668795,0.25,1.8796368
1734,0.175,0.62789623,0.012638454,-0.038907419,0.027906606,7.0348741,4.5,0,-0.36876873,0.1,0.40761171,0.40410241,0.024193101,0.24193101,0.25,1.9726608
1734,0.2,0.70195205,-0.001045544,-0.023708705,0.02182703,6.5048133,4.5,0,-0.34161161,0.1,0.41330304,0.39181653,0.03085885,0.3085885,0.25,2.0085571
1734,0.25,0.78593225,-0.006349757,0.000841516,0.01058305,5.8900503,4.5,0,-0.29076651,0.1,0.39721422,0.37130169,0.03588812,0.3588812,0.25,2.1376948
1734,0.3,0.82789513,0,0,0,4.5,4.5,0,-0.21966756,0.1,0.36911327,0.36615113,0.038374068,0.38374068,0.25,2.28817
1734,0.4,0.88337452,0,0,0,4.5,4.5,0,-0.14389715,0.1,0.3388861,0.32873976,0.036789193,0.36789193,0.25,2.4188964
1734,0.5,0.84413564,0,0,0,4.5,4.5,0,-0.078949797,0.1,0.3,0.3140341,0.031420409,0.31420409,0.25,2.3259086
1734,0.6,0.8514792,0,0,0,4.5,4.5,0,-0.025106893,0.1,0.3,0.30453161,0.027863097,0.27863097,0.25,2.3430976
1734,0.7,0.84003196,0,0,0,4.5,4.5,0,0.012916937,0.1,0.3,0.3,0.02739425,0.2739425,0.25,2.3624398
1734,0.85,0.90366239,0,0,0,4.5,4.5,0,0.030840708,0.1,0.27225873,0.27225873,0.023499381,0.23499381,0.25,2.5685924
1734,1,0.83553368,0,0,0,4.5,4.5,0,0.039085119,0.05,0.2490378,0.25022827,0.015943678,0.15943678,0.25,2.4725977
1734,1.5,0.75574507,0,0,0,4.5,4.5,0,0.048499972,0.05,0.1911044,0.20515704,0.009236815,0.092368151,0.25,2.3204179
1734,2,0.89877036,0,0,0,4.5,4.5,0,0.04922441,0.05,0.15,0.15380201,0.00530524,0.053052399,0.25,2.6666838
1734,2.5,0.67628049,0,0,0,4.5,4.5,0,0.01764492,0.05,0.15,0.15,0.003292115,0.032921148,0.25,2.0173341
1734,3,0.63889173,0,0,0,4.5,4.5,0,0.008414983,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.9144917
1734,4,0.77099801,0,0,0,4.5,4.5,0,0.060374541,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.3062652
1734,5,0.81785483,0,0,0,4.5,4.5,0,0.10472817,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.4908761
1734,-10,0.65278588,0.054078875,0.5611013,-0.11832331,3.9000001,4.5,-0.039933532,0.001087798,0.05,0.3,0.3,0.05,0.5,0.25,2.3969675
1735,0.01,0.095500332,0.14837727,0.77578168,-0.18014616,4.03,4.5,0,-0.28627064,0.035,0.37987163,0.29296163,0.001498438,0.014984381,0.25,2.0194544
1735,0.025,-0.040613883,0.18111576,0.81430918,-0.18967811,4.44,4.5,0,-0.30951599,0.02,0.38326757,0.30939593,0.001332635,0.013326352,0.25,2.0149391
1735,0.05,-0.24782196,0.15870914,0.58889492,-0.12231154,4.5392701,4.5,0,-0.31867422,0.02,0.46186792,0.36972385,0.000945838,0.009458383,0.25,1.4942126
1735,0.075,-0.036902297,0.086443593,0.20492555,-0.011126719,4.7488785,4.5,0,-0.33496211,0.035,0.43797642,0.43199419,0.001763416,0.017634161,0.25,1.3725975
1735,0.1,0.32335685,0.010657849,0.14995631,0.003274732,4.8480359,4.5,0,-0.38130313,0.05,0.43827118,0.45248581,0.005771484,0.057714844,0.25,1.4428804
1735,0.125,0.39516373,0.002654729,0.10537148,0.001080256,4.7607535,4.5,0,-0.43489092,0.1,0.44974913,0.4615647,0.011780198,0.11780198,0.25,1.5003997
1735,0.15,0.60580062,-0.024373841,0.15587794,-0.016441371,4.6013014,4.5,0,-0.45324988,0.1,0.45266751,0.44152735,0.017668795,0.17668795,0.25,1.6581325
1735,0.175,0.70302019,-0.029995686,0.1643766,-0.023332475,4.5110502,4.5,0,-0.43867603,0.1,0.45086595,0.42161262,0.024193101,0.24193101,0.25,1.7858586
1735,0.2,0.75737387,-0.031463617,0.15176934,-0.023858137,4.4921875,4.5,0,-0.40997202,0.1,0.44804567,0.4073732,0.03085885,0.3085885,0.25,1.874319
1735,0.25,0.81342317,-0.025027684,0.12091384,-0.020960179,4.4935937,4.5,0,-0.34598013,0.1,0.43838519,0.38084586,0.03588812,0.3588812,0.25,2.0354278
1735,0.3,0.77692628,0,0,0,4.5,4.5,0,-0.25060849,0.1,0.42267302,0.36106195,0.038374068,0.38374068,0.25,2.1744231
1735,0.4,0.86366798,0,0,0,4.5,4.5,0,-0.16525189,0.1,0.37514169,0.32686494,0.036789193,0.36789193,0.25,2.3716727
1735,0.5,0.85087652,0,0,0,4.5,4.5,0,-0.096254134,0.1,0.33477742,0.30267365,0.031420409,0.31420409,0.25,2.3416275
1735,0.6,0.85862494,0,0,0,4.5,4.5,0,-0.040399007,0.1,0.3,0.3,0.027863097,0.27863097,0.25,2.359893
1735,0.7,0.91463782,0,0,0,4.5,4.5,0,-0.00472731,0.1,0.3,0.3,0.02739425,0.2739425,0.25,2.4958689
1735,0.85,0.94516121,0,0,0,4.5,4.5,0,0.021515934,0.1,0.27225873,0.27364033,0.023499381,0.23499381,0.25,2.645486
1735,1,0.84955269,0,0,0,4.5,4.5,0,0.03830789,0.05,0.2490378,0.26305721,0.015943678,0.15943678,0.25,2.5040304
1735,1.5,0.68554171,0,0,0,4.5,4.5,0,0.049583983,0.05,0.1911044,0.20334091,0.009236815,0.092368151,0.25,2.1672653
1735,2,0.96361271,0,0,0,4.5,4.5,0,0.051907437,0.05,0.15,0.15,0.00530524,0.053052399,0.25,2.8580829
1735,2.5,0.67550063,0,0,0,4.5,4.5,0,0.012754364,0.05,0.15,0.15,0.003292115,0.032921148,0.25,2.0015669
1735,3,0.60237285,0,0,0,4.5,4.5,0,-0.009007554,0.05,0.15,0.15,0.002011328,0.020113282,0.25,1.8264473
1735,4,0.74641178,0,0,0,4.5,4.5,0,0.054347367,0.05,0.15,0.15,0.001259197,0.012591967,0.25,2.235782
1735,5,0.84501373,0,0,0,4.5,4.5,0,0.12644599,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.6102557
1735,-10,0.63414865,0.061420871,0.71666823,-0.14885296,3.7938155,4.5,-0.026151706,-0.004390159,0.05,0.3,0.3,0.05,0.5,0.25,2.4244941
1736,0.01,0.12557662,0.17554381,1.0937033,-0.25616174,4.03,4.5,0,-0.33214335,0.035,0.35167962,0.31231259,0.001498438,0.014984381,0.25,2.3258927
1736,0.025,0.022068691,0.20024619,1.0810301,-0.2493737,4.44,4.5,0,-0.34608388,0.02,0.35888712,0.33381949,0.001332635,0.013326352,0.25,2.3199765
1736,0.05,-0.34920242,0.20692405,0.9181294,-0.20044397,4.5,4.5,0,-0.336708,0.02,0.4775,0.38576428,0.000945838,0.009458383,0.25,1.6447779
1736,0.075,-0.29695025,0.148258,0.44413449,-0.066943627,4.5,4.5,0,-0.34371884,0.035,0.47133319,0.44535975,0.001763416,0.017634161,0.25,1.363068
1736,0.1,0.094874211,0.064081193,0.33012965,-0.035085545,4.5,4.5,0,-0.40724724,0.05,0.44154156,0.4927,0.005771484,0.057714844,0.25,1.4288478
1736,0.125,0.23944052,0.042006422,0.19474276,-0.013092374,4.5439063,4.5,0,-0.49284573,0.1,0.45641783,0.49220469,0.011780198,0.11780198,0.25,1.5084574
1736,0.15,0.55628076,0.000333124,0.16032994,-0.008814614,4.7942188,4.5,0,-0.53937825,0.1,0.45601122,0.4918,0.017668795,0.17668795,0.25,1.745902
1736,0.175,0.73317668,-0.01328502,0.09262766,0.003479143,5.3345313,4.5,0,-0.54735593,0.1,0.45515196,0.49056758,0.024193101,0.24193101,0.25,1.9707194
1736,0.2,0.85666083,-0.020231493,0.052272227,0.00872538,5.8070312,4.5,0,-0.54457131,0.1,0.45866166,0.4895,0.03085885,0.3085885,0.25,2.1671658
1736,0.25,1.0000546,-0.022777963,0.047726237,0.00026992,5.7217188,4.5,0,-0.50526856,0.1,0.44764716,0.4712,0.03588812,0.3588812,0.25,2.4754834
1736,0.3,0.98110148,0,0,0,4.5,4.5,0,-0.4102867,0.1,0.43197288,0.4596,0.038374068,0.38374068,0.25,2.6666815
1736,0.4,1.0702344,0,0,0,4.5,4.5,0,-0.30511086,0.1,0.40323309,0.4449,0.036789193,0.36789193,0.25,2.9156727
1736,0.5,1.0829518,0,0,0,4.5,4.5,0,-0.21133923,0.1,0.38001677,0.41324283,0.031420409,0.31420409,0.25,2.9531879
1736,0.6,1.0749896,0,0,0,4.5,4.5,0,-0.12302741,0.1,0.35356518,0.38792825,0.027863097,0.27863097,0.25,2.9298852
1736,0.7,1.0842342,0,0,0,4.5,4.5,0,-0.037005337,0.1,0.33579103,0.39054107,0.02739425,0.2739425,0.25,2.9571536
1736,0.85,0.98566054,0,0,0,4.5,4.5,0,0.035758184,0.1,0.30995672,0.37427252,0.023499381,0.23499381,0.25,2.8057912
1736,1,0.96853601,0,0,0,4.5,4.5,0,0.053737435,0.05,0.28883811,0.35669067,0.015943678,0.15943678,0.25,2.8991404
1736,1.5,0.77143469,0,0,0,4.5,4.5,0,0.050302675,0.05,0.24178054,0.31018733,0.009236815,0.092368151,0.25,2.3646584
1736,2,0.91438436,0,0,0,4.5,4.5,0,0.042174073,0.05,0.15,0.19648924,0.00530524,0.053052399,0.25,2.6769969
1736,2.5,0.6762806,0,0,0,4.5,4.5,0,-0.015489797,0.05,0.15,0.15409242,0.003292115,0.032921148,0.25,1.966549
1736,3,0.66039697,0,0,0,4.5,4.5,0,-0.042756675,0.05,0.15,0.16282227,0.002011328,0.020113282,0.25,1.9355593
1736,4,0.82125755,0,0,0,4.5,4.5,0,0.010242477,0.05,0.15242532,0.16826811,0.001259197,0.012591967,0.25,2.2984206
1736,5,0.86861272,0,0,0,4.5,4.5,0,0.054066464,0.05,0.15,0.15,0.000875972,0.008759719,0.25,2.5031332
